# Error in z 0.04*(1+z) 
# Error in mu 0.20 for Ia and 1.50 for nonaIa 
# Type=1 for Ia, 0 otherwise 
# cor_z=1 if z_obs correct host, 0 otherwise 
# z_true z_obs z_2 mu_t mu_o type cor_z 
0.596	0.596	0.58	42.784	42.893	1	1
0.597	0.597	0.493	42.789	42.818	1	1
0.598	0.598	0.589	42.791	42.766	1	1
0.599	0.599	0.666	42.796	42.948	1	1
0.599	0.599	0.459	42.798	42.526	1	1
0.6	0.6	0.522	42.803	43.03	1	1
0.602	0.602	0.746	42.809	42.622	1	1
0.604	0.604	0.565	42.817	42.871	1	1
0.604	0.604	0.7	42.818	42.831	1	1
0.604	0.604	0.609	42.821	42.722	1	1
0.605	0.605	0.661	42.823	45.515	0	1
0.606	0.606	0.584	42.827	42.635	1	1
0.607	0.607	0.627	42.833	42.577	1	1
0.607	0.607	0.64	42.833	42.858	1	1
0.608	0.608	0.601	42.837	42.264	1	1
0.608	0.608	0.672	42.838	42.762	1	1
0.609	0.609	0.604	42.842	42.846	1	1
0.609	0.609	0.461	42.842	42.729	1	1
0.61	0.61	0.643	42.845	42.746	1	1
0.61	0.61	0.54	42.847	42.957	1	1
0.61	0.61	0.664	42.847	43.233	1	1
0.611	0.611	0.715	42.848	42.78	1	1
0.611	0.611	0.681	42.848	42.921	1	1
0.612	0.612	0.638	42.853	42.973	1	1
0.614	0.614	0.698	42.861	42.799	1	1
0.614	0.614	0.581	42.863	43.265	1	1
0.614	0.614	0.639	42.864	42.661	1	1
0.615	0.615	0.646	42.865	43.03	1	1
0.615	0.615	0.707	42.867	42.949	1	1
0.616	0.616	0.693	42.869	42.724	1	1
0.616	0.616	0.577	42.87	42.792	1	1
0.617	0.617	0.617	42.874	42.864	1	1
0.62	0.62	0.635	42.886	42.424	1	1
0.621	0.621	0.464	42.892	42.722	1	1
0.621	0.582	0.621	42.894	45.557	0	0
0.623	0.623	0.619	42.899	42.959	1	1
0.623	0.623	0.678	42.902	43.109	1	1
0.624	0.624	0.55	42.904	43.09	1	1
0.624	0.624	0.839	42.906	42.95	1	1
0.624	0.624	0.655	42.906	42.985	1	1
0.625	0.625	0.593	42.911	42.947	1	1
0.626	0.626	0.81	42.913	42.775	1	1
0.627	0.627	0.515	42.916	42.988	1	1
0.629	0.629	0.737	42.927	42.971	1	1
0.632	0.632	0.608	42.937	43.07	1	1
0.632	0.632	0.567	42.939	43.082	1	1
0.633	0.633	0.728	42.94	44.947	0	1
0.633	0.633	0.525	42.942	43.08	1	1
0.633	0.633	0.481	42.944	43.096	1	1
0.634	0.69	0.634	42.947	42.995	1	0
0.635	0.635	0.59	42.949	42.89	1	1
0.635	0.635	0.457	42.949	42.551	1	1
0.636	0.636	0.62	42.955	42.902	1	1
0.636	0.636	0.692	42.955	42.667	1	1
0.636	0.636	0.522	42.955	42.896	1	1
0.637	0.637	0.606	42.958	43.11	1	1
0.639	0.639	0.692	42.968	42.872	1	1
0.64	0.64	0.568	42.973	42.836	1	1
0.641	0.641	0.765	42.974	43.109	1	1
0.641	0.641	0.794	42.976	42.961	1	1
0.642	0.642	0.653	42.978	43.116	1	1
0.644	0.644	0.645	42.987	43.406	1	1
0.646	0.789	0.646	42.995	43.177	1	0
0.647	0.647	0.624	43.001	42.933	1	1
0.648	0.648	0.619	43.003	42.953	1	1
0.648	0.781	0.648	43.005	42.998	1	0
0.649	0.649	0.782	43.007	42.668	1	1
0.65	0.65	0.578	43.013	43.05	1	1
0.65	0.666	0.65	43.014	43.203	1	0
0.651	0.651	0.732	43.015	45.139	0	1
0.652	0.652	0.511	43.022	42.503	1	1
0.652	0.643	0.652	43.022	42.661	1	0
0.653	0.653	0.787	43.023	43.448	1	1
0.654	0.654	0.654	43.028	42.675	1	1
0.655	0.655	0.77	43.032	43.071	1	1
0.655	0.655	0.722	43.034	43.211	1	1
0.656	0.656	0.694	43.035	43.051	1	1
0.656	0.656	0.655	43.036	42.829	1	1
0.657	0.657	0.512	43.039	43.097	1	1
0.657	0.657	0.858	43.039	43.18	1	1
0.658	0.658	0.761	43.043	43.038	1	1
0.658	0.658	0.6	43.045	43.227	1	1
0.658	0.658	0.597	43.045	43.029	1	1
0.658	0.551	0.658	43.046	43.027	1	0
0.661	0.661	0.487	43.057	46.409	0	1
0.661	0.661	0.65	43.058	43.122	1	1
0.663	0.663	0.76	43.066	43.301	1	1
0.664	0.742	0.664	43.068	42.715	1	0
0.665	0.665	0.428	43.072	43.285	1	1
0.665	0.665	0.591	43.073	42.885	1	1
0.666	0.666	0.608	43.075	42.919	1	1
0.667	0.667	0.705	43.079	42.955	1	1
0.669	0.669	0.645	43.088	43.026	1	1
0.669	0.669	0.664	43.09	43.543	1	1
0.67	0.67	0.661	43.091	43.07	1	1
0.671	0.671	0.615	43.098	43.399	1	1
0.672	0.672	0.598	43.1	42.736	1	1
0.673	0.536	0.673	43.102	43.238	1	0
0.675	0.675	0.581	43.11	42.956	1	1
0.675	0.675	0.654	43.111	43.41	1	1
0.676	0.676	0.671	43.115	42.789	1	1
0.676	0.902	0.676	43.116	42.996	1	0
0.676	0.676	0.686	43.117	42.811	1	1
0.676	0.676	0.564	43.117	42.93	1	1
0.677	0.677	0.586	43.118	43.152	1	1
0.677	0.677	0.72	43.118	43.394	1	1
0.677	0.677	0.662	43.119	43.055	1	1
0.677	0.677	0.71	43.121	43.069	1	1
0.678	0.678	0.498	43.123	43.252	1	1
0.678	0.678	0.854	43.124	43.412	1	1
0.68	0.68	0.621	43.131	43.456	1	1
0.681	0.681	0.746	43.137	42.842	1	1
0.682	0.665	0.682	43.138	42.898	1	0
0.682	0.682	0.752	43.139	42.797	1	1
0.682	0.682	0.728	43.14	43.041	1	1
0.687	0.687	0.918	43.158	43.348	1	1
0.688	0.688	0.744	43.162	43.016	1	1
0.689	0.689	0.54	43.165	43.581	1	1
0.689	0.689	0.676	43.166	43.0	1	1
0.692	0.692	0.573	43.176	42.995	1	1
0.692	0.765	0.692	43.178	43.403	1	0
0.693	0.693	0.662	43.181	43.065	1	1
0.694	0.694	0.583	43.185	42.884	1	1
0.695	0.695	0.688	43.19	42.71	1	1
0.696	0.696	0.655	43.192	43.087	1	1
0.697	0.697	0.655	43.196	43.42	1	1
0.698	0.698	0.62	43.2	43.444	1	1
0.699	0.699	0.79	43.203	43.089	1	1
0.699	0.699	0.793	43.205	43.035	1	1
0.699	0.708	0.699	43.206	43.087	1	0
0.701	0.701	0.674	43.212	42.723	1	1
0.703	0.703	0.535	43.219	43.035	1	1
0.704	0.664	0.704	43.223	46.865	0	0
0.707	0.707	0.663	43.233	43.715	1	1
0.707	0.707	0.757	43.235	42.906	1	1
0.71	0.71	0.774	43.247	43.227	1	1
0.711	0.711	0.657	43.25	43.119	1	1
0.712	0.712	0.687	43.255	43.412	1	1
0.713	0.713	0.766	43.257	43.051	1	1
0.714	0.714	0.574	43.262	43.19	1	1
0.715	0.715	0.883	43.263	43.132	1	1
0.715	0.715	0.801	43.264	43.03	1	1
0.715	0.715	0.619	43.265	43.273	1	1
0.715	0.715	0.617	43.266	43.359	1	1
0.717	0.717	0.883	43.271	43.389	1	1
0.717	0.717	0.636	43.272	43.531	1	1
0.719	0.779	0.719	43.279	43.37	1	0
0.721	0.721	0.76	43.285	43.308	1	1
0.721	0.721	0.617	43.288	43.284	1	1
0.723	0.723	0.537	43.292	43.556	1	1
0.723	0.723	0.871	43.292	43.26	1	1
0.724	0.724	0.771	43.297	43.39	1	1
0.726	0.726	0.777	43.304	43.508	1	1
0.73	0.73	0.708	43.32	43.594	1	1
0.73	0.73	0.831	43.321	43.359	1	1
0.731	0.731	0.793	43.323	43.131	1	1
0.732	0.732	0.588	43.327	43.285	1	1
0.733	0.733	0.759	43.33	43.525	1	1
0.733	0.733	0.757	43.332	43.355	1	1
0.735	0.735	0.749	43.337	42.995	1	1
0.736	0.96	0.736	43.342	43.077	1	0
0.736	0.736	0.873	43.342	43.41	1	1
0.737	0.737	0.483	43.343	43.342	1	1
0.737	0.737	0.635	43.343	43.419	1	1
0.737	0.737	0.673	43.344	43.382	1	1
0.741	0.956	0.741	43.359	45.301	0	0
0.745	0.745	0.578	43.372	43.304	1	1
0.745	0.745	0.732	43.373	43.271	1	1
0.745	0.745	0.872	43.373	43.421	1	1
0.748	0.748	0.819	43.383	43.387	1	1
0.748	0.748	0.907	43.385	43.535	1	1
0.749	0.749	0.855	43.386	43.314	1	1
0.749	0.749	0.725	43.388	43.692	1	1
0.75	0.75	0.782	43.39	43.307	1	1
0.751	0.751	0.806	43.393	43.696	1	1
0.752	0.752	0.719	43.398	43.476	1	1
0.752	0.752	0.77	43.399	45.393	0	1
0.753	0.753	0.958	43.401	43.258	1	1
0.753	0.753	0.74	43.402	43.525	1	1
0.753	0.753	0.656	43.403	43.364	1	1
0.753	0.753	0.655	43.404	43.494	1	1
0.754	0.754	0.702	43.406	43.564	1	1
0.754	0.754	0.808	43.407	43.211	1	1
0.756	0.756	0.696	43.412	43.321	1	1
0.757	0.757	0.852	43.416	43.241	1	1
0.758	0.758	0.768	43.418	43.433	1	1
0.761	0.761	0.661	43.429	43.504	1	1
0.761	0.761	0.813	43.43	46.042	0	1
0.761	0.761	0.735	43.431	43.154	1	1
0.762	0.762	0.731	43.433	43.45	1	1
0.763	0.763	0.694	43.439	43.754	1	1
0.764	0.764	0.935	43.44	43.733	1	1
0.764	0.764	0.761	43.441	43.361	1	1
0.765	0.765	0.776	43.442	43.528	1	1
0.766	0.766	0.769	43.448	46.871	0	1
0.769	0.653	0.769	43.458	43.227	1	0
0.771	0.81	0.771	43.463	43.447	1	0
0.771	0.771	0.79	43.465	43.354	1	1
0.772	0.772	0.829	43.468	43.066	1	1
0.772	0.772	0.82	43.468	42.943	1	1
0.772	1.013	0.772	43.469	43.641	1	0
0.774	0.774	0.95	43.476	43.581	1	1
0.774	0.774	0.657	43.476	43.311	1	1
0.774	0.774	0.734	43.476	43.643	1	1
0.776	0.782	0.776	43.481	45.906	0	0
0.777	0.777	0.607	43.484	43.642	1	1
0.777	0.777	0.751	43.486	43.313	1	1
0.779	0.779	0.694	43.491	43.793	1	1
0.779	0.779	0.888	43.492	43.614	1	1
0.78	0.78	0.811	43.495	44.514	0	1
0.78	0.78	0.817	43.496	43.396	1	1
0.783	0.783	0.865	43.506	43.775	1	1
0.783	0.783	0.839	43.506	43.313	1	1
0.783	0.783	0.657	43.506	43.474	1	1
0.785	0.785	0.667	43.512	43.605	1	1
0.786	0.786	0.824	43.516	43.377	1	1
0.786	0.786	0.93	43.516	43.399	1	1
0.787	0.787	0.812	43.518	43.718	1	1
0.788	0.788	0.742	43.523	43.655	1	1
0.79	0.776	0.79	43.528	43.38	1	0
0.79	0.79	0.769	43.53	43.366	1	1
0.791	0.791	0.665	43.532	43.423	1	1
0.792	0.792	0.735	43.535	43.862	1	1
0.794	0.794	0.842	43.544	43.025	1	1
0.797	0.797	0.748	43.554	43.059	1	1
0.798	0.798	0.799	43.555	43.907	1	1
0.798	0.798	0.74	43.555	43.764	1	1
0.8	0.8	0.89	43.562	43.158	1	1
0.803	0.737	0.803	43.573	43.483	1	0
0.805	0.805	0.762	43.579	46.353	0	1
0.807	0.807	0.867	43.585	44.177	1	1
0.807	0.807	0.958	43.585	43.95	1	1
0.807	0.807	0.746	43.586	43.5	1	1
0.808	1.044	0.808	43.589	43.806	1	0
0.812	0.812	0.754	43.602	43.573	1	1
0.813	0.813	0.791	43.607	43.536	1	1
0.814	0.814	0.82	43.608	43.505	1	1
0.815	0.815	0.844	43.613	43.538	1	1
0.816	0.816	0.847	43.615	45.378	0	1
0.817	1.029	0.817	43.618	43.458	1	0
0.818	0.818	0.959	43.623	43.552	1	1
0.819	0.819	0.868	43.627	43.495	1	1
0.821	0.821	0.72	43.632	43.276	1	1
0.823	0.823	0.926	43.637	43.777	1	1
0.823	0.962	0.823	43.638	43.697	1	0
0.823	0.823	0.862	43.639	43.865	1	1
0.824	0.824	0.958	43.64	43.4	1	1
0.824	0.824	0.863	43.642	43.262	1	1
0.825	0.825	0.847	43.644	47.12	0	1
0.827	0.827	0.599	43.652	45.2	0	1
0.828	0.828	0.78	43.654	43.521	1	1
0.829	0.727	0.829	43.657	43.756	1	0
0.83	0.83	0.703	43.66	44.041	1	1
0.83	0.83	0.833	43.662	43.95	1	1
0.83	0.83	0.67	43.662	43.781	1	1
0.832	0.832	0.957	43.669	43.569	1	1
0.833	0.833	0.802	43.671	43.633	1	1
0.835	0.835	0.776	43.678	43.66	1	1
0.836	0.836	0.712	43.681	43.847	1	1
0.837	0.837	0.815	43.682	43.406	1	1
0.837	0.837	0.884	43.683	43.682	1	1
0.837	0.837	0.783	43.684	43.943	1	1
0.839	0.839	0.799	43.689	43.569	1	1
0.84	0.84	0.838	43.693	43.848	1	1
0.84	0.84	0.842	43.693	43.28	1	1
0.841	0.841	0.836	43.696	43.646	1	1
0.842	0.842	0.833	43.701	43.232	1	1
0.843	0.84	0.843	43.702	43.712	1	0
0.846	0.846	1.005	43.711	43.624	1	1
0.847	0.847	0.61	43.715	43.89	1	1
0.848	0.848	0.721	43.719	43.35	1	1
0.85	0.85	0.776	43.724	44.057	1	1
0.851	0.851	0.615	43.727	43.845	1	1
0.852	0.852	0.84	43.731	43.807	1	1
0.852	0.866	0.852	43.731	43.84	1	0
0.852	0.852	0.902	43.732	43.431	1	1
0.854	0.854	0.72	43.737	43.374	1	1
0.855	0.855	0.888	43.739	43.5	1	1
0.855	0.855	0.843	43.74	43.45	1	1
0.86	0.86	0.762	43.757	43.656	1	1
0.861	0.861	1.001	43.758	43.965	1	1
0.861	0.861	0.828	43.759	43.959	1	1
0.863	0.863	0.965	43.764	43.761	1	1
0.865	0.865	0.81	43.771	43.863	1	1
0.865	0.865	0.943	43.772	43.944	1	1
0.865	0.865	0.792	43.772	43.83	1	1
0.865	0.865	0.746	43.773	43.867	1	1
0.867	0.867	0.825	43.776	43.458	1	1
0.867	1.023	0.867	43.776	43.973	1	0
0.87	0.87	0.966	43.786	43.915	1	1
0.871	0.871	0.789	43.79	43.786	1	1
0.871	0.832	0.871	43.791	43.813	1	0
0.872	0.872	1.021	43.791	44.064	1	1
0.872	0.872	0.962	43.792	43.767	1	1
0.872	0.931	0.872	43.793	47.228	0	0
0.874	0.874	0.696	43.797	43.893	1	1
0.874	0.874	0.958	43.8	44.093	1	1
0.875	0.875	0.706	43.8	43.131	1	1
0.875	0.875	0.863	43.802	45.655	0	1
0.876	0.876	0.742	43.805	43.829	1	1
0.877	0.877	0.974	43.808	43.859	1	1
0.877	0.877	0.82	43.808	43.934	1	1
0.878	0.878	1.015	43.811	43.954	1	1
0.878	0.878	0.813	43.811	43.992	1	1
0.878	0.878	0.768	43.812	43.682	1	1
0.878	0.878	0.855	43.812	43.792	1	1
0.879	0.879	0.813	43.813	43.525	1	1
0.879	0.879	0.946	43.815	44.006	1	1
0.88	0.88	0.901	43.816	43.781	0	1
0.88	1.157	0.88	43.817	43.925	1	0
0.881	0.881	1.097	43.821	43.66	1	1
0.882	0.882	0.766	43.824	43.304	1	1
0.883	0.883	0.877	43.825	43.7	1	1
0.884	0.884	0.82	43.83	43.653	1	1
0.885	0.885	0.858	43.831	43.965	1	1
0.887	0.887	0.917	43.839	43.615	1	1
0.888	0.888	0.758	43.84	43.973	1	1
0.888	0.888	0.879	43.843	43.932	1	1
0.89	0.844	0.89	43.848	43.641	1	0
0.891	0.935	0.891	43.85	43.846	1	0
0.891	0.891	0.995	43.851	43.527	1	1
0.892	0.892	0.993	43.852	43.702	1	1
0.892	0.892	0.882	43.852	43.891	1	1
0.892	0.923	0.892	43.853	44.0	1	0
0.892	0.892	0.998	43.854	43.605	1	1
0.893	0.893	0.979	43.856	43.867	1	1
0.894	0.894	0.991	43.86	43.717	1	1
0.895	0.895	0.844	43.861	43.752	1	1
0.895	0.895	0.739	43.862	43.893	1	1
0.895	0.895	0.866	43.862	43.89	1	1
0.896	0.896	0.788	43.865	43.776	1	1
0.898	0.884	0.898	43.872	43.795	1	0
0.899	0.899	0.892	43.873	43.943	1	1
0.899	0.899	0.758	43.875	44.01	1	1
0.9	0.9	0.901	43.876	44.1	1	1
0.9	0.9	1.028	43.876	43.87	1	1
0.9	0.9	0.884	43.877	43.938	1	1
0.901	0.901	0.866	43.881	43.499	1	1
0.902	0.902	0.837	43.884	44.073	1	1
0.902	0.902	0.922	43.884	44.037	1	1
0.903	0.762	0.903	43.885	43.845	1	0
0.903	0.903	0.939	43.886	43.959	1	1
0.905	0.905	0.901	43.892	44.227	1	1
0.906	0.906	1.045	43.894	43.749	1	1
0.909	0.909	0.877	43.904	43.808	1	1
0.91	0.91	0.922	43.907	44.032	1	1
0.915	0.915	0.92	43.921	43.862	1	1
0.916	0.916	0.832	43.924	43.83	1	1
0.918	0.956	0.918	43.93	43.948	1	0
0.918	0.918	1.014	43.93	43.667	1	1
0.919	0.937	0.919	43.932	43.814	1	0
0.919	0.805	0.919	43.933	44.066	1	0
0.919	0.919	0.925	43.933	43.871	1	1
0.921	0.921	1.027	43.937	43.809	1	1
0.921	0.921	1.116	43.939	43.728	1	1
0.921	0.921	0.995	43.939	44.204	1	1
0.923	0.923	0.923	43.946	43.789	1	1
0.928	0.928	1.098	43.958	44.088	1	1
0.928	0.928	1.166	43.96	43.908	1	1
0.929	0.929	1.063	43.961	43.967	1	1
0.931	0.931	1.073	43.967	43.981	1	1
0.932	0.932	1.01	43.97	43.888	1	1
0.933	0.933	0.872	43.974	43.556	1	1
0.934	0.934	1.017	43.976	44.039	1	1
0.935	0.935	0.852	43.98	43.931	1	1
0.935	0.935	1.083	43.98	43.843	1	1
0.939	0.994	0.939	43.99	43.947	1	0
0.939	0.939	1.014	43.991	44.342	1	1
0.94	0.94	0.844	43.993	44.053	1	1
0.941	0.941	0.925	43.997	43.88	1	1
0.942	0.942	1.027	43.999	43.933	1	1
0.943	0.943	1.018	44.001	44.172	1	1
0.945	0.945	0.953	44.007	43.908	1	1
0.946	0.946	1.029	44.01	43.616	1	1
0.946	0.946	0.991	44.011	44.102	1	1
0.946	0.946	0.951	44.011	44.032	1	1
0.948	0.948	0.994	44.017	44.022	1	1
0.95	0.95	1.009	44.022	44.544	0	1
0.953	0.953	0.975	44.029	44.118	1	1
0.954	0.954	0.967	44.032	44.228	1	1
0.954	0.954	1.117	44.033	44.026	1	1
0.955	0.955	1.078	44.035	44.034	1	1
0.956	0.956	1.022	44.039	43.808	1	1
0.957	0.957	1.062	44.041	44.048	1	1
0.96	0.96	1.049	44.048	44.057	1	1
0.963	0.963	0.916	44.057	44.12	1	1
0.963	0.963	1.062	44.058	44.354	1	1
0.965	0.965	1.069	44.062	43.971	1	1
0.965	0.965	1.093	44.063	43.964	1	1
0.968	0.968	0.834	44.072	44.011	1	1
0.968	0.968	0.852	44.072	44.086	1	1
0.969	0.969	0.988	44.074	43.99	1	1
0.969	0.969	0.885	44.074	44.312	1	1
0.969	0.969	0.814	44.074	43.864	1	1
0.97	0.97	0.922	44.076	43.867	1	1
0.97	0.97	0.991	44.077	44.145	1	1
0.971	0.971	0.909	44.08	44.218	1	1
0.971	0.971	0.93	44.081	43.824	1	1
0.971	0.971	0.961	44.081	44.17	1	1
0.972	0.972	0.931	44.082	43.995	1	1
0.972	0.972	0.851	44.083	44.004	1	1
0.975	0.975	0.941	44.091	43.937	1	1
0.975	0.975	0.941	44.092	44.179	1	1
0.976	0.976	0.937	44.093	44.168	1	1
0.977	0.977	1.018	44.096	43.966	1	1
0.977	0.977	1.002	44.098	43.802	1	1
0.978	0.978	0.819	44.1	43.867	1	1
0.979	0.979	0.787	44.101	43.761	1	1
0.981	0.981	0.956	44.108	44.355	1	1
0.982	0.982	0.665	44.109	44.493	1	1
0.982	0.982	1.039	44.111	44.408	1	1
0.985	0.985	0.904	44.118	43.845	1	1
0.986	0.986	1.107	44.121	44.169	1	1
0.988	0.897	0.988	44.126	44.242	1	0
0.99	0.99	0.956	44.131	44.199	1	1
0.992	0.992	0.816	44.136	44.392	1	1
0.994	0.994	1.036	44.143	43.626	1	1
0.995	1.062	0.995	44.144	43.994	1	0
0.995	1.025	0.995	44.145	43.701	1	0
0.996	0.996	1.03	44.147	47.367	0	1
0.996	1.023	0.996	44.147	44.12	1	0
0.996	0.996	0.974	44.147	44.391	1	1
0.996	0.996	1.107	44.148	44.5	1	1
0.996	0.996	1.046	44.149	44.14	1	1
0.999	0.999	0.989	44.156	43.778	1	1
1.0	1.0	1.072	44.158	44.231	1	1
1.0	1.0	1.035	44.158	44.273	1	1
